date,status,speaker,title,url,last_checked,language,type
2021-10-31,Success,Stephen Shembo,The 2nd Banquet of Esther Part 17 Second Death; Tongue & Works,https://www.youtube.com/watch?v=UonkMGql-Q4,2025-12-28,Unknown,Full Sermon
2021-11-03,Success,Noel Jonhson,Faith Comes As A Result of Trust,https://www.youtube.com/watch?v=D3-CkKw8JUs,2025-12-28,Unknown,Full Sermon
2021-11-07,Success,Stephen Shembo,The 2nd Banquet of Esther Part 18 Second Death; Tongue & Confess (A),https://www.youtube.com/watch?v=wYzJ_tvyl8Q,2025-12-28,Unknown,Full Sermon
2021-11-07,Success,Stephen Shembo,The 2nd Banquet of Esther Part 18 Second Death; Tongue & Confess (B),https://www.youtube.com/watch?v=3XNyqNBn7u4,2025-12-28,Unknown,Full Sermon
2021-11-10,Success,Glenn Kelly,Faith That Worketh By Love,https://www.youtube.com/watch?v=7WQPvdPLqOE,2025-12-28,Unknown,Full Sermon
2021-11-17,Success,Samuel Miles,Let Go And Let God,https://www.youtube.com/watch?v=funUquhSBlk,2025-12-28,Unknown,Full Sermon
2021-11-21,Success,Glenn Kelly,Possess The Gate of The Enemy After The Trail,https://www.youtube.com/watch?v=vadLvRdrV7s,2025-12-28,Unknown,Full Sermon
2021-11-23,Success,Seth Dogbey,We Have Responded To Your Call; The Signet of Humanity,https://www.youtube.com/watch?v=UqVscxCk1_Y,2025-12-28,Unknown,Full Sermon
2021-12-01,Success,Stephen Shembo,The Mystery of The Sea of Glass Part 3,https://www.youtube.com/watch?v=10Hc_KRgt9g,2025-12-28,Unknown,Full Sermon
2021-12-05,Success,Stephen Shembo,The Mystery of The Sea of Glass Part 4,https://www.youtube.com/watch?v=elrmu0Vttrg,2025-12-28,Unknown,Full Sermon
